Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
09/14/2026 10:00 AM ET,"201 SHELL FALLS DR RIVERVIEW, FL- 33572","$190,790.34","$254,865.00",Hidden,292023CA015060A001HC,19312873O000005000040U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA015060A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/19312873O000005000040U
09/14/2026 10:00 AM ET,"2534 LAURELWOOD LN VALRICO, FL- 33596","$419,762.29","$350,750.00",Hidden,292024CA008161A001HC,2029362L9000001000100U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292024CA008161A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/2029362L9000001000100U
09/14/2026 10:00 AM ET,"12759 LEMON PEPPER DR RIVERVIEW, FL- 33578","$18,522.41","$296,691.00",Hidden,292025CA010203A001HC,Property,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA010203A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
09/14/2026 10:00 AM ET,"6810 E DR MARTIN LUTHER KING J TAMPA, FL- 33619","$207,000.00","$169,286.00",Hidden,292026CA002090A001HC,1929021MQ000001000100U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292026CA002090A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1929021MQ000001000100U
09/14/2026 10:00 AM ET,"4810 W MCELROY AVE 5 TAMPA, FL- 33611","$598,440.88","$488,677.00",Hidden,292026CA002840A001HC,183008A38000000000050A,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292026CA002840A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/183008A38000000000050A
09/15/2026 10:00 AM ET,"12113 CITRUS LEAF DR GIBSONTON, FL- 33534","$577,507.41","$404,221.00",Hidden,292022CA007371A001HC,19303574S000001000270U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292022CA007371A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/19303574S000001000270U
09/15/2026 10:00 AM ET,"6917 BREAM ST TAMPA, FL- 33617","$274,079.61","$247,113.00",Hidden,292023CA000743A001HC,1928281LE000002000140U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA000743A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1928281LE000002000140U
09/15/2026 10:00 AM ET,"1514 MIRA LAGO CIR RUSKIN, FL- 33570","$206,486.01","$498,413.00",Hidden,292023CA000901A001HC,18320179F000000000210U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292023CA000901A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/18320179F000000000210U
09/15/2026 10:00 AM ET,"14820 PADDOCK POND AVE LITHIA, FL- 33547","$698,379.20","$464,962.00",Hidden,292025CA002176A001HC,213105C8I000026000040U,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA002176A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/213105C8I000026000040U
09/15/2026 10:00 AM ET,"2601 E 25TH AVE TAMPA, FL- 33605","$200,233.06","$93,564.00","$121,320.77",292025CA004839A001HC,1929084VK000034000121A,https://hillsborough.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=292025CA004839A001HC&bypassPage=1,https://pcpao.gov/Parcel-Details/1929084VK000034000121A
